"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2022-09-18","83","-2.77","5.64","Kremer, Dean",643376,665152,,"ball",,,,,14,"Danny Jansen walks.","R","R","R","TOR","BAL","B",,,1,0,2022,"-1.34","0.14","1.88","0.77",,,,2,6,"Bot",,,,,455139,,,13.225040365314815,-120.08613956758936,-4.888376138356897,-15.510008679153591,22.55277947798046,-30.04550961322691,"3.13","1.41",,,,"82.9",1553,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.02",,,,,,,,51,2,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",252,"0","0.023"
"FC","2022-09-18","89.3","-2.49","6.01","Kremer, Dean",643376,665152,,"ball",,,,,14,"Danny Jansen walks.","R","R","R","TOR","BAL","B",,,0,0,2022,"0.56","0.64","0.87","1.61",,,,2,6,"Bot",,,,,455139,,,7.076046666459498,-129.9282998965027,-6.175626082284854,4.935687305618443,25.944166527502368,-23.85986252804223,"3.21","1.49",,,,"89.3",2461,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.33",,,,,,,,51,1,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",195,"0","0.015"
"FF","2022-09-18","95.6","-2.59","5.7","Kremer, Dean",606132,665152,"field_out","hit_into_play",,,,,5,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","X",6,"ground_ball",3,2,2022,"-1","1.39","-0.06","2.69",,,,1,6,"Bot",110.34,141.6,,,455139,,,8.909762478256198,-138.88901041365614,-5.429938742926605,-14.951205183715917,31.359311503940624,-13.091262519309744,"3.52","1.69",82,"84.6",4,"95.4",2199,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.24",0.354,0.34,"0",1,0,0,2,50,7,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",218,"-0.015","-0.207"
"FF","2022-09-18","93.9","-2.68","5.69","Kremer, Dean",606132,665152,,"foul",,,,,2,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","S",,,3,2,2022,"-0.72","1.33","0.09","3.37",,,,1,6,"Bot",,,,,455139,,,8.780582083861038,-136.49427024185167,-3.189115031926178,-10.981714652393821,31.381305772802197,-15.090460165235502,"3.52","1.69",179,"83.7",68,"93.8",2097,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.11",,,,,,,,50,6,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",212,"0","0"
"CH","2022-09-18","84.4","-2.85","5.62","Kremer, Dean",606132,665152,,"ball",,,,,14,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","B",,,2,2,2022,"-1.39","-0.24","1.28","-0.47",,,,1,6,"Bot",,,,,455139,,,12.381231342670189,-122.16219214123234,-7.259839524270174,-16.419828233243052,25.385171263283205,-33.151625575039276,"3.32","1.55",,,,"84.2",1552,"6.6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"53.9",,,,,,,,50,5,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",255,"0","0.073"
"FF","2022-09-18","94.8","-2.72","5.75","Kremer, Dean",606132,665152,,"foul",,,,,5,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","S",,,2,1,2022,"-1","1.18","0.04","2.73",,,,1,6,"Bot",,,,,455139,,,9.466514356425856,-137.59612151139763,-4.832559629219843,-14.869025442026526,31.72939169190546,-16.262402657149945,"3.52","1.69",230,"75.7",24,"94.8",2087,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.01",,,,,,,,50,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",222,"0","-0.046"
"FC","2022-09-18","91.2","-2.56","5.96","Kremer, Dean",606132,665152,,"foul_tip",,,,,14,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","S",,,2,0,2022,"-0.01","1.07","1.24","2.39",,,,1,6,"Bot",,,,,455139,,,9.536673637674811,-132.5014596078541,-5.370814750641008,-2.023650618749176,26.9424461944342,-18.594122805360154,"3.52","1.69",,,,"91.1",2426,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.31",,,,,,,,50,3,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",200,"0","-0.042"
"CH","2022-09-18","83.6","-2.94","5.66","Kremer, Dean",606132,665152,,"ball",,,,,14,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","B",,,1,0,2022,"-0.96","0.51","1.1","1.28",,,,1,6,"Bot",,,,,455139,,,11.159335615559467,-121.1494032477083,-4.632983217233578,-11.639327042574248,23.72046702748501,-26.36876607814851,"3.4","1.6",,,,"83.4",1612,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.11",,,,,,,,50,2,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",248,"0","0.044"
"CH","2022-09-18","84.4","-2.91","5.76","Kremer, Dean",606132,665152,,"ball",,,,,14,"Raimel Tapia grounds out, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","B",,,0,0,2022,"-1.43","-0.07","0.21","0.31",,,,1,6,"Bot",,,,,455139,,,10.057863674579897,-122.43841101335616,-6.129022227246535,-16.333262829106772,24.32870163804478,-31.756304242333012,"3.4","1.57",,,,"84.1",1634,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.19",,,,,,,,50,1,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",254,"0","0.023"
"FC","2022-09-18","89.1","-2.64","6.08","Kremer, Dean",606192,665152,"strikeout","swinging_strike",,,,,5,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","BAL","S",2,,0,2,2022,"-0.07","0.9","0.2","2.83",,,,0,6,"Bot",,,,,455139,,,7.108460355156807,-129.60089096892847,-3.89033190420424,-2.180340901001171,24.504919033821494,-21.373412326177068,"3.43","1.61",,,,"89.1",2354,"6.1",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.42",,,"0",1,0,0,,49,3,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",200,"-0.021","-0.141"
"FC","2022-09-18","88.8","-2.65","6.08","Kremer, Dean",606192,665152,,"swinging_strike",,,,,3,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","BAL","S",,,0,1,2022,"0.37","0.87","0.68","3.1",,,,0,6,"Bot",,,,,455139,,,7.333954672469739,-129.2527114590595,-3.085695684111443,2.757769974928609,25.448332085530936,-21.946062633680178,"3.43","1.61",,,,"88.7",2311,"6.1",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.43",,,,,,,,49,2,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",198,"0","-0.046"
"SI","2022-09-18","94.2","-2.73","5.96","Kremer, Dean",606192,665152,,"foul",,,,,4,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","BAL","S",,,0,0,2022,"-1.11","1.14","-0.39","2.29",,,,0,6,"Bot",,,,,455139,,,8.503654558147073,-136.7246621531737,-6.304826314891802,-15.861449672552476,31.60106344558672,-16.574879364835674,"3.43","1.61",,,,"93.5",2275,"6.1",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.37",,,,,,,,49,1,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",217,"0","-0.034"
"FF","2022-09-18","94.2","-2.27","5.72","Kremer, Dean",656305,665152,"strikeout","called_strike",,,,,9,"Matt Chapman called out on strikes.","R","R","R","TOR","BAL","S",2,,1,2,2022,"-0.99","1.25","0.69","1.98",,665489,666182,2,5,"Bot",,,,,455139,,,9.885556509187392,-136.68416219863323,-6.746546918201079,-14.579688745142317,30.141234165698396,-15.206364248212985,"3.34","1.57",,,,"94.2",2165,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.05",,,"0",1,0,0,,44,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Infield shade","Standard",221,"-0.041","-0.319"
"FC","2022-09-18","91","-1.89","5.93","Kremer, Dean",656305,665152,,"ball",,,,,14,"Matt Chapman called out on strikes.","R","R","R","TOR","BAL","B",,,0,2,2022,"0.14","1.13","1.38","1.64",,665489,666182,2,5,"Bot",,,,,455139,,,7.885084982000864,-132.21896083135397,-7.312454723661874,0.17934228841587418,25.69905678385644,-17.583621622355864,"3.37","1.6",,,,"91.2",2441,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.21",,,,,,,,44,3,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",207,"0","0.03"
"CH","2022-09-18","83.2","-2.42","5.66","Kremer, Dean",656305,665152,,"foul",,,,,4,"Matt Chapman called out on strikes.","R","R","R","TOR","BAL","S",,,0,1,2022,"-1.39","0.19","-0.55","2.72",,665489,666182,2,5,"Bot",,,,,455139,,,7.039940243415965,-121.05525547734284,-0.6622558723746825,-15.074651600011215,23.632385048759144,-30.432281746680257,"3.39","1.6",186,"102.1",11,"83.4",1585,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.08",,,,,,,,44,2,"Changeup",2,1,2,1,1,2,2,1,"Infield shade","Standard",252,"0","-0.095"
"FC","2022-09-18","88.1","-1.98","6.05","Kremer, Dean",656305,665152,,"called_strike",,,,,6,"Matt Chapman called out on strikes.","R","R","R","TOR","BAL","S",,,0,0,2022,"0.21","0.81","0.8","2.78",,665489,666182,2,5,"Bot",,,,,455139,,,6.3095280403986,-128.24155329594097,-3.5618669102767995,1.1552286106243073,24.537314456367046,-22.735668794232417,"3.37","1.57",,,,"88.5",2384,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.18",,,,,,,,44,1,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",198,"0","-0.061"
"SI","2022-09-18","90.2","-2.44","5.64","Kremer, Dean",666182,665152,"walk","ball",,,,,11,"Bo Bichette walks.","R","R","R","TOR","BAL","B",,,3,0,2022,"-1.29","0.92","-1.17","3.87",,665489,,2,5,"Bot",,,,,455139,,,5.915388004435708,-131.22408380491734,-0.3913426377174419,-16.17028844589787,28.330651279599813,-21.655596511983585,"3.64","1.69",,,,"90.3",2069,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.07",,,"0.7",1,0,0,,43,4,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",221,"0.008","0.041"
"SI","2022-09-18","91.2","-2.36","5.59","Kremer, Dean",666182,665152,,"ball",,,,,13,"Bo Bichette walks.","R","R","R","TOR","BAL","B",,,2,0,2022,"-1.29","0.88","-1.02","2.45",,665489,,2,5,"Bot",,,,,455139,,,6.1748463787884855,-132.73627578928097,-3.8960835579431805,-16.624777277762483,28.6668839941269,-21.095993754680677,"3.67","1.66",,,,"91.3",2027,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.13",,,,,,,,43,3,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",221,"0","0.031"
"CH","2022-09-18","82.8","-2.27","5.76","Kremer, Dean",666182,665152,,"ball",,,,,14,"Bo Bichette walks.","R","R","R","TOR","BAL","B",,,1,0,2022,"-1.36","0","1.44","1.84",,665489,,2,5,"Bot",,,,,455139,,,11.156228673887519,-120.0910536774049,-2.406160280123567,-15.328662839209104,23.432050754109653,-31.87744391865576,"3.67","1.69",,,,"83",1655,"6.6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"53.88",,,,,,,,43,2,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",257,"0","0.028"
"SI","2022-09-18","90.4","-2.32","5.58","Kremer, Dean",666182,665152,,"ball",,,,,14,"Bo Bichette walks.","R","R","R","TOR","BAL","B",,,0,0,2022,"-1.28","0.89","0.38","1.01",,665489,,2,5,"Bot",,,,,455139,,,9.482197983156063,-131.2305695064248,-7.3448771979090655,-16.82047579678518,27.000029119717095,-20.50401456315926,"3.62","1.69",,,,"90.7",2008,"6.6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"53.93",,,,,,,,43,1,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",225,"0","0.037"
"CH","2022-09-18","82.3","-2.17","5.72","Kremer, Dean",665489,665152,"double","hit_into_play",,,,,5,"Vladimir Guerrero Jr.  doubles (34) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","TOR","BAL","X",8,"line_drive",0,2,2022,"-1.07","0.14","0.2","2.96",,,,2,5,"Bot",104.53,69,,,455139,,,7.453684273595014,-119.68636607568817,-0.010798768823426341,-11.66787665037347,22.558210541224597,-31.04449356895495,"3.65","1.72",219,"113",9,"82.5",1413,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.09",0.829,0.837,"1.25",1,1,1,5,42,3,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",252,"0.023","0.261"
"FF","2022-09-18","94.6","-1.99","5.82","Kremer, Dean",665489,665152,,"swinging_strike",,,,,2,"Vladimir Guerrero Jr.  doubles (34) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","TOR","BAL","S",,,0,1,2022,"-0.86","1.25","-0.23","3.74",,,,2,5,"Bot",,,,,455139,,,6.495007260189005,-137.58888287449776,-2.522513321240803,-12.434959073011868,31.32908828321028,-15.983407380075086,"3.65","1.72",,,,"94.3",2113,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.27",,,,,,,,42,2,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",219,"0","-0.023"
"FF","2022-09-18","94.9","-1.97","5.96","Kremer, Dean",665489,665152,,"swinging_strike",,,,,12,"Vladimir Guerrero Jr.  doubles (34) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","TOR","BAL","S",,,0,0,2022,"-0.92","1.19","0.06","3.81",,,,2,5,"Bot",,,,,455139,,,7.365409340217804,-137.96500765757912,-2.59856689982402,-13.41972685637475,31.98332677610387,-16.604617175494134,"3.65","1.72",,,,"94.6",2199,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.26",,,,,,,,42,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",215,"0","-0.017"
"CH","2022-09-18","82.9","-2.23","5.79","Kremer, Dean",543807,665152,"field_out","hit_into_play",,,,,5,"George Springer pops out to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","X",3,"popup",0,0,2022,"-1.2","0.31","0.22","2.62",,,,1,5,"Bot",173.49,151.15,,,455139,,,7.937109336934685,-120.4476749582887,-1.3253232034885283,-13.244493862506511,23.959252063464422,-29.095152862850956,"3.51","1.62",173,"82.1",61,"82.7",1546,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.18",0.023,0.024,"0",1,0,0,3,41,1,"Changeup",2,1,2,1,1,2,2,1,"Infield shift","Standard",249,"-0.015","-0.156"
"SI","2022-09-18","91.2","-2.2","5.67","Kremer, Dean",593160,665152,"field_out","hit_into_play",,,,,4,"Whit Merrifield flies out to left fielder Austin Hays.","R","R","R","TOR","BAL","X",7,"fly_ball",0,1,2022,"-1.33","0.77","-0.83","2.55",,,,0,5,"Bot",45.97,83.69,,,455139,,,6.305191067869767,-132.63217749096697,-3.6038393474359047,-17.045723244199923,28.197464249259514,-22.449354244072797,"3.29","1.54",345,"96.1",40,"91.2",2119,"6.3",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.18",0.049,0.08,"0",1,0,0,3,40,2,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",222,"-0.021","-0.187"
"SI","2022-09-18","90.7","-2.16","5.77","Kremer, Dean",593160,665152,,"called_strike",,,,,2,"Whit Merrifield flies out to left fielder Austin Hays.","R","R","R","TOR","BAL","S",,,0,0,2022,"-1.21","1.09","0.14","3.09",,,,0,5,"Bot",,,,,455139,,,8.323472322225005,-131.9035923914695,-3.112079310685945,-15.856210515337008,27.38570181875529,-18.952518429945144,"3.27","1.54",,,,"90.6",2099,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.29",,,,,,,,40,1,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",218,"0","-0.034"
"SI","2022-09-18","91.6","-2.38","5.59","Kremer, Dean",669289,665152,"field_out","hit_into_play",,,,,8,"Santiago Espinal grounds out sharply, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","X",6,"ground_ball",1,2,2022,"-1.3","1","-0.22","1.55",,,,2,4,"Bot",109.21,157.21,,,455139,,,8.267040877730201,-133.09918885019016,-6.479511681163646,-17.24825369770899,28.79124384226263,-19.106741977252362,"3.34","1.62",3,"100.1",-24,"91.8",2061,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.01",0.123,0.111,"0",1,0,0,2,36,5,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",219,"-0.011","-0.07"
"FC","2022-09-18","88.4","-2.18","6.08","Kremer, Dean",669289,665152,,"foul",,,,,7,"Santiago Espinal grounds out sharply, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","S",,,1,2,2022,"0.3","0.91","-0.29","1.96",,,,2,4,"Bot",,,,,455139,,,3.978470685401085,-128.64855238290255,-5.876646158311358,2.5356853147253466,24.78425174139676,-21.119689647772567,"3.34","1.62",199,"68.1",44,"88.4",2372,"6.1",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.37",,,,,,,,36,4,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",199,"0","0"
"CH","2022-09-18","82.1","-2.48","5.62","Kremer, Dean",669289,665152,,"foul",,,,,11,"Santiago Espinal grounds out sharply, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","S",,,1,1,2022,"-0.99","-0.05","-1.08","2.95",,,,2,4,"Bot",,,,,455139,,,5.1102248242791735,-119.37542997330661,0.6676067174766886,-10.493034419725335,24.511634465607536,-33.01728840784332,"3.34","1.62",314,"92.3",44,"82.1",1263,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.01",,,,,,,,36,3,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",255,"0","-0.023"
"FC","2022-09-18","91","-2.12","6.11","Kremer, Dean",669289,665152,,"ball",,,,,14,"Santiago Espinal grounds out sharply, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","B",,,0,1,2022,"0.5","0.73","2.07","0.95",,,,2,4,"Bot",,,,,455139,,,9.37943578917108,-132.02725797528612,-8.523682392079353,3.8580498354893304,27.636643121670893,-21.958705113490826,"3.22","1.53",,,,"90.4",2438,"6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.45",,,,,,,,36,2,"Cutter",2,1,2,1,1,2,2,1,"Standard","Standard",202,"0","0.011"
"SI","2022-09-18","89.7","-2.45","5.62","Kremer, Dean",669289,665152,,"called_strike",,,,,8,"Santiago Espinal grounds out sharply, shortstop Jorge Mateo to first baseman Jesus Aguilar.","R","R","R","TOR","BAL","S",,,0,0,2022,"-1.26","0.9","-0.06","2.05",,,,2,4,"Bot",,,,,455139,,,8.588811309003473,-130.29261737159348,-4.7550323388671005,-16.08073926538028,26.595581676076176,-21.089731550707224,"3.27","1.56",,,,"90.1",2000,"6.6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"53.94",,,,,,,,36,1,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",216,"0","-0.017"
"FF","2022-09-18","94.2","-2.16","5.94","Kremer, Dean",643376,665152,"home_run","hit_into_play",,,,,8,"Danny Jansen homers (13) on a fly ball to center field.","R","R","R","TOR","BAL","X",,"fly_ball",2,2,2022,"-0.77","1.26","0.07","2.04",,,,2,4,"Bot",125.41,32.03,,,455139,,,7.488844820784613,-136.85262030038922,-7.170380577626737,-11.339181857230626,31.200118872483934,-14.879227219418823,"3.23","1.54",413,"103.4",27,"93.8",2186,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.26",0.76,1.451,"2",1,0,3,6,35,5,"4-Seam Fastball",1,1,1,1,1,2,2,1,"Standard","Standard",218,"0.142","1.015"
"SI","2022-09-18","90.8","-2.44","5.53","Kremer, Dean",643376,665152,,"called_strike",,,,,9,"Danny Jansen homers (13) on a fly ball to center field.","R","R","R","TOR","BAL","S",,,2,1,2022,"-1.3","0.87","0.33","1.89",,,,2,4,"Bot",,,,,455139,,,9.718817523583972,-131.81541560406552,-5.0667136312217504,-17.160391264344256,27.356679705327608,-21.161079017948147,"3.11","1.45",,,,"91",2037,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54",,,,,,,,35,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",222,"0","-0.031"
"FC","2022-09-18","90","-1.98","6.19","Kremer, Dean",643376,665152,,"ball",,,,,12,"Danny Jansen homers (13) on a fly ball to center field.","R","R","R","TOR","BAL","B",,,1,1,2022,"0.19","0.88","0.42","3.73",,,,2,4,"Bot",,,,,455139,,,5.537098688256522,-131.05219658303395,-2.0252910682776575,1.0615944499306729,25.75644432931821,-21.757399455874147,"3.23","1.56",,,,"89.7",2288,"5.9",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.57",,,,,,,,35,3,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",202,"0","0.021"
"CH","2022-09-18","83","-2.46","5.75","Kremer, Dean",643376,665152,,"foul",,,,,5,"Danny Jansen homers (13) on a fly ball to center field.","R","R","R","TOR","BAL","S",,,1,0,2022,"-1.01","0.38","0.14","2.16",,,,2,4,"Bot",,,,,455139,,,7.9349071159812326,-120.56570289477995,-2.429100878516715,-11.454906855013554,25.050220553766223,-28.14890588782987,"3.23","1.54",21,"45.5",-2,"82.8",1523,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.06",,,,,,,,35,2,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",255,"0","-0.021"
"CU","2022-09-18","76.8","-1.93","6.08","Kremer, Dean",643376,665152,,"ball",,,,,12,"Danny Jansen homers (13) on a fly ball to center field.","R","R","R","TOR","BAL","B",,,0,0,2022,"0.69","-1","0.02","3.94",,,,2,4,"Bot",,,,,455139,,,2.8678371150855755,-111.66930372859848,4.301428261238713,5.218486517195439,21.29977701194502,-41.59496444955308,"3.16","1.48",,,,"76.2",2434,"6",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.5",,,,,,,,35,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",44,"0","0.015"
"FF","2022-09-18","94.9","-2.12","5.82","Kremer, Dean",606132,665152,"field_out","hit_into_play",,,,,6,"Raimel Tapia grounds out, third baseman Gunnar Henderson to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","X",5,"ground_ball",2,2,2022,"-0.98","1.34","0.42","2.33",,,,1,4,"Bot",109.21,159.03,,,455139,,,8.851524221664588,-137.78936053981027,-6.464945116623517,-14.499630978114508,30.707652881855893,-13.786560370479854,"3.52","1.69",113,"78.3",8,"95",2120,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.03",0.337,0.318,"0",1,0,0,2,34,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",221,"-0.019","-0.134"
"CH","2022-09-18","82.4","-2.36","5.79","Kremer, Dean",606132,665152,,"swinging_strike",,,,,4,"Raimel Tapia grounds out, third baseman Gunnar Henderson to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","S",,,2,1,2022,"-1.05","0.24","-0.69","2.31",,,,1,4,"Bot",,,,,455139,,,5.851334124825562,-119.85391523398222,-1.8356419050071606,-11.28410279872991,23.682028542093715,-29.673637765769246,"3.52","1.69",,,,"82.5",1456,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.09",,,,,,,,34,4,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",255,"0","-0.046"
"FF","2022-09-18","93.2","-2.16","5.86","Kremer, Dean",606132,665152,,"foul",,,,,12,"Raimel Tapia grounds out, third baseman Gunnar Henderson to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","S",,,2,0,2022,"-0.56","1.24","1.02","3.25",,,,1,4,"Bot",,,,,455139,,,9.394250964653644,-135.38227653339675,-3.6653997464886,-8.9360819422367,28.347041250589747,-16.293153836563942,"3.52","1.69",135,"67.9",14,"93.3",2053,"6.4",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.13",,,,,,,,34,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",215,"0","-0.042"
"CU","2022-09-18","75.7","-2.02","6.18","Kremer, Dean",606132,665152,,"ball",,,,,11,"Raimel Tapia grounds out, third baseman Gunnar Henderson to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","B",,,1,0,2022,"0.96","-1.24","-1.33","4.28",,,,1,4,"Bot",,,,,455139,,,-0.28786631652439776,-109.93000811866226,5.463288715756433,7.774977233098712,22.25534725683014,-43.484486336295916,"3.3","1.64",,,,"74.9",2627,"6.1",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.36",,,,,,,,34,2,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",45,"0","0.044"
"CU","2022-09-18","75.6","-2.09","6.14","Kremer, Dean",606132,665152,,"ball",,,,,11,"Raimel Tapia grounds out, third baseman Gunnar Henderson to first baseman Jesus Aguilar.","R","L","R","TOR","BAL","B",,,0,0,2022,"0.85","-1.18","-2.47","4.58",,,,1,4,"Bot",,,,,455139,,,-2.30550827411745,-109.73764933758463,6.02795760773954,7.291807750112336,21.433989935914447,-43.06682395533909,"3.3","1.58",,,,"74.9",2698,"6.2",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"54.34",,,,,,,,34,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",43,"0","0.023"
"CH","2022-09-18","82.6","-2.34","5.72","Kremer, Dean",606192,665152,"strikeout","foul_tip",,,,,14,"Teoscar Hernandez strikes out on a foul tip.","R","R","R","TOR","BAL","S",2,,2,2,2022,"-1.17","-0.21","1.15","1.52",,,,0,4,"Bot",,,,,455139,,,10.25309179129961,-119.936890984543,-2.6366693937006658,-13.266803108662781,22.57486772941136,-33.89769590520709,"3.43","1.61",,,,"82.9",1382,"6.5",661780,665152,455139,542583,679631,683002,622761,669720,656775,623993,"53.98",,,"0",1,0,0,,33,5,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",253,"-0.027","-0.195"
