"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2022-06-11","88.9","-1.59","5.44","Wheeler, Zack",444482,554430,,"ball",,,,,14,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","B",,,2,2,2022,"0.44","0.19","2.07","0.43",,,,2,4,"Top",,,,,592663,,,8.210175436259203,-129.23275539506773,-6.758784772904874,3.343869989901814,25.53808824851729,-28.85490480035847,"3.52","1.56",,,,"90.7",2572,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.16",,,,,,,,29,6,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",156,"0","0.033"
"FF","2022-06-11","96.3","-1.54","5.59","Wheeler, Zack",444482,554430,,"foul",,,,,4,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","S",,,2,2,2022,"-0.74","1.36","-0.29","2.49",,,,2,4,"Top",,,,,592663,,,5.101819798395289,-140.09643840645717,-5.85432890943618,-10.885963057481705,30.85198525963792,-13.190964263372157,"3.5","1.64",261,"86.2",43,"98.2",2464,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.16",,,,,,,,29,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",218,"0","0"
"FC","2022-06-11","89.9","-2","5.43","Wheeler, Zack",444482,554430,,"called_strike",,,,,13,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","S",,,2,1,2022,"0.33","0.45","-0.93","1.75",,,,2,4,"Top",,,,,592663,,,1.9817893291471234,-130.9812300487604,-4.21667695261977,3.3717988413685,26.924424619555705,-26.270269987751767,"3.64","1.64",,,,"91.9",2532,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.16",,,,,,,,29,4,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",193,"0","-0.031"
"FF","2022-06-11","96.5","-1.61","5.57","Wheeler, Zack",444482,554430,,"ball",,,,,13,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","B",,,1,1,2022,"-0.77","1.38","-0.88","2.09",,,,2,4,"Top",,,,,592663,,,3.770261714065076,-140.37615569814878,-6.944427944612696,-10.999280368292066,32.70083227728656,-12.580027570340292,"3.6","1.58",,,,"98.3",2478,"7.4",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.13",,,,,,,,29,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",218,"0","0.021"
"FF","2022-06-11","95.7","-1.6","5.49","Wheeler, Zack",444482,554430,,"ball",,,,,12,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","B",,,0,1,2022,"-0.62","1.33","1.58","2.96",,,,2,4,"Top",,,,,592663,,,9.968835399523764,-138.98459751648016,-4.107720389800431,-10.268265343389016,30.310534083256073,-14.215486941443864,"3.56","1.6",,,,"97.4",2519,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.2",,,,,,,,29,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",217,"0","0.011"
"FC","2022-06-11","90.7","-1.82","5.46","Wheeler, Zack",444482,554430,,"called_strike",,,,,7,"David Peralta grounds out to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","S",,,0,0,2022,"0.14","0.56","-0.34","1.82",,,,2,4,"Top",,,,,592663,,,3.457159753879337,-132.01388037189386,-4.460973057577553,0.9641153555770426,27.142264902025836,-24.888855675470904,"3.62","1.58",,,,"92.3",2448,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.34",,,,,,,,29,1,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",199,"0","-0.017"
"CH","2022-06-11","90.3","-1.72","5.47","Wheeler, Zack",572233,554430,"strikeout","swinging_strike",,,,,7,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","S",2,,2,2,2022,"-1.08","0.15","-0.72","1.73",,,,1,4,"Top",,,,,592663,,,4.891504746691044,-131.42165769246964,-3.6986298017530355,-13.564889473931302,30.333670005295044,-29.75942042229441,"3.35","1.54",,,,"91.7",1210,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.17",,,"0",1,0,0,,28,7,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",243,"0.015","-0.134"
"SI","2022-06-11","95.9","-1.69","5.5","Wheeler, Zack",572233,554430,,"foul",,,,,11,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","S",,,2,2,2022,"-1.35","1.14","-1.58","3.2",,,,1,4,"Top",,,,,592663,,,3.4143393873436705,-139.54202762949203,-3.0736050201171836,-18.376704430757208,33.99316653843475,-16.816047680747523,"3.35","1.54",179,"67.3",25,"97.1",2283,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.32",,,,,,,,28,6,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",220,"0","0"
"FC","2022-06-11","89.5","-1.78","5.46","Wheeler, Zack",572233,554430,,"ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","B",,,1,2,2022,"0.27","0.27","0.86","1.06",,,,1,4,"Top",,,,,592663,,,6.070836741834585,-130.32642461960177,-5.596743563805466,1.8935984564304422,24.729747808172387,-28.135916488444895,"3.35","1.48",,,,"91.6",2496,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.23",,,,,,,,28,5,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",148,"0","0.023"
"CU","2022-06-11","80.9","-1.87","5.51","Wheeler, Zack",572233,554430,,"foul",,,,,7,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","S",,,1,2,2022,"0.89","-1.05","-0.53","1.7",,,,1,4,"Top",,,,,592663,,,1.3204071166368028,-117.7669710247208,0.24417065127362658,7.921661072083108,24.8632585760568,-42.194489178202986,"3.35","1.54",47,"94.1",1,"81.8",2742,"7.1",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.38",,,,,,,,28,4,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",48,"0","0"
"FF","2022-06-11","96.4","-1.55","5.57","Wheeler, Zack",572233,554430,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","B",,,0,2,2022,"-0.31","1.39","1.02","2.95",,,,1,4,"Top",,,,,592663,,,7.723275501811756,-140.08348910647564,-4.594642085306183,-5.9469522595094375,33.40348554179586,-12.992435843026277,"3.37","1.48",,,,"98.2",2375,"7.5",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.01",,,,,,,,28,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",219,"0","0.011"
"FF","2022-06-11","95.9","-1.71","5.58","Wheeler, Zack",572233,554430,,"foul",,,,,2,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","S",,,0,1,2022,"-0.83","1.14","-0.14","3.18",,,,1,4,"Top",,,,,592663,,,6.161320179884004,-139.594332126334,-3.375731135699798,-12.298032766878974,32.01222224933915,-16.708688911571382,"3.35","1.54",93,"82.6",76,"97.6",2365,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.23",,,,,,,,28,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",224,"0","-0.031"
"FF","2022-06-11","94.7","-1.68","5.65","Wheeler, Zack",572233,554430,,"called_strike",,,,,5,"Christian Walker strikes out swinging.","R","R","R","PHI","AZ","S",,,0,0,2022,"-0.73","1.11","0.25","2.69",,,,1,4,"Top",,,,,592663,,,6.795536005675122,-137.77202898130778,-4.61236219300644,-10.760780409431998,30.83187792576637,-17.245557315333336,"3.37","1.48",,,,"96.5",2326,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.16",,,,,,,,28,1,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",216,"0","-0.024"
"FC","2022-06-11","90.3","-1.93","5.53","Wheeler, Zack",668942,554430,"field_out","hit_into_play",,,,,7,"Josh Rojas grounds out, second baseman Matt Vierling to first baseman Rhys Hoskins.","R","L","R","PHI","AZ","X",4,"ground_ball",0,0,2022,"0.03","0.73","-0.36","1.98",,,,0,4,"Top",150.26,149.99,,,592663,,,3.9206080266993233,-131.38099366028916,-4.508164035170181,-0.5033918761019788,27.987364823559215,-23.00015838783175,"3.49","1.7",8,"75.8",-13,"91.7",2436,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.34",0.071,0.067,"0",1,0,0,2,27,1,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",210,"0.021","-0.221"
"FF","2022-06-11","96","-1.6","5.57","Wheeler, Zack",656976,554430,"field_out","hit_into_play",,,,,1,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","X",8,"line_drive",3,2,2022,"-0.71","1.46","-0.58","2.85",,,662139,2,3,"Top",107.95,62.25,,,592663,,,4.412002460507988,-139.65022346852396,-4.943921905672492,-10.34603385752975,34.45559254939724,-12.211418662509045,"3.41","1.61",342,"99.2",20,"97.5",2381,"7.4",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.15",0.323,0.384,"0",1,0,0,5,21,6,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard",217,"0.02","-0.257"
"FF","2022-06-11","96.3","-1.47","5.63","Wheeler, Zack",656976,554430,,"ball",,,,,12,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","B",,,2,2,2022,"-0.73","1.51","1.23","2.93",,,662139,2,3,"Top",,,,,592663,,,8.991272099368443,-139.79308908002304,-5.0447982189682214,-11.775234258363051,34.786862837852325,-11.459733709055472,"3.3","1.49",,,,"97.5",2437,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.17",,,,,,,,21,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard",217,"0","0.069"
"FC","2022-06-11","88","-1.57","5.49","Wheeler, Zack",656976,554430,,"ball",,,,,14,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","B",,,1,2,2022,"0.49","0","1.29","1.13",,,662139,2,3,"Top",,,,,592663,,,6.027137468357639,-127.94696648102925,-4.495530036323925,4.026822803799153,28.018461972026923,-31.375243987750245,"3.32","1.44",,,,"89.4",2530,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.19",,,,,,,,21,4,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",110,"0","0.029"
"FF","2022-06-11","95.7","-1.55","5.57","Wheeler, Zack",656976,554430,,"called_strike",,,,,8,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","S",,,1,1,2022,"-0.63","1.58","-0.27","1.85",,,662139,2,3,"Top",,,,,592663,,,4.8914777703103605,-139.00240761375997,-7.822736490974817,-9.320293388439023,35.883370907548894,-10.082346010036737,"3.34","1.49",,,,"96.7",2414,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.19",,,,,,,,21,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard",219,"0","-0.051"
"CU","2022-06-11","80.8","-1.67","5.63","Wheeler, Zack",656976,554430,,"foul",,,,,14,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","S",,,1,0,2022,"0.85","-1.09","0.28","1.41",,,662139,2,3,"Top",,,,,592663,,,2.748881425741236,-117.57105960478651,-0.5763010618525182,7.254919254153822,25.196331976330203,-42.28982205754597,"3.41","1.61",,,,"81.5",2744,"7.1",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.43",,,,,,,,21,2,"Curveball",3,0,0,3,0,3,0,3,"Infield shift","Standard",48,"0","-0.041"
"FF","2022-06-11","96.1","-1.41","5.67","Wheeler, Zack",656976,554430,,"ball",,,,,12,"Pavin Smith lines out to center fielder Odubel Herrera.","R","L","R","PHI","AZ","B",,,0,0,2022,"-0.58","1.4","1.29","3.03",,,662139,2,3,"Top",,,,,592663,,,8.613621261784253,-139.7016532903716,-4.626812623533784,-9.633284134485416,32.449738882045615,-12.983739817763357,"3.37","1.51",,,,"97.6",2310,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.23",,,,,,,,21,1,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard",211,"0","0.032"
"CU","2022-06-11","80.8","-1.82","5.57","Wheeler, Zack",662139,554430,"single","hit_into_play",,,,,7,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","X",7,"ground_ball",1,2,2022,"1.12","-1.1","-0.81","1.79",,,,2,3,"Top",74.18,123.43,,,592663,,,0.11112318473222102,-117.55714562167489,0.47396432267809496,10.251936404818307,26.437257826154845,-42.6227760191889,"3.17","1.43",56,"92.8",1,"81.6",2729,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.25",0.4,0.403,"0.9",1,1,0,2,20,6,"Curveball",3,0,0,3,0,3,0,3,"Strategic","Standard",53,"-0.011","0.147"
"FF","2022-06-11","95.9","-1.63","5.58","Wheeler, Zack",662139,554430,,"foul",,,,,2,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","S",,,1,2,2022,"-0.77","1.53","0.27","2.7",,,,2,3,"Top",,,,,592663,,,6.91462288084834,-139.3144787722283,-5.484757623235572,-11.69603244811651,36.42420569765645,-11.314917027080126,"3.17","1.43",167,"67.2",60,"97.2",2469,"7.5",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53",,,,,,,,20,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Strategic","Standard",219,"0","0"
"FC","2022-06-11","88.8","-1.76","5.43","Wheeler, Zack",662139,554430,,"foul",,,,,6,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","S",,,1,2,2022,"0.47","0.24","0.75","2.04",,,,2,3,"Top",,,,,592663,,,5.2632981394596134,-129.18135850813005,-2.753157680393942,4.119968446488392,27.9982547755183,-29.077786152020582,"3.17","1.43",,,,"90.2",2543,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.23",,,,,,,,20,4,"Cutter",3,0,0,3,0,3,0,3,"Strategic","Standard",149,"0","0"
"CU","2022-06-11","81.7","-1.87","5.53","Wheeler, Zack",662139,554430,,"ball",,,,,13,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","B",,,0,2,2022,"0.79","-1.21","-1.22","1.19",,,,2,3,"Top",,,,,592663,,,-0.05993069822233282,-118.82997283479672,-0.7296233211731588,7.3720835475590825,26.710157194817103,-43.55124876052563,"3.19","1.31",,,,"82.4",2761,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.32",,,,,,,,20,3,"Curveball",3,0,0,3,0,3,0,3,"Strategic","Standard",52,"0","0.011"
"FC","2022-06-11","91.4","-1.66","5.53","Wheeler, Zack",662139,554430,,"swinging_strike",,,,,12,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","S",,,0,1,2022,"-0.17","0.5","0.93","2.33",,,,2,3,"Top",,,,,592663,,,6.989382539697603,-132.86624674440668,-3.276628775971449,-3.55938857530908,29.173747445091696,-25.697370915345484,"3.17","1.43",,,,"92.7",2532,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.3",,,,,,,,20,2,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",210,"0","-0.023"
"CU","2022-06-11","81.4","-1.79","5.64","Wheeler, Zack",662139,554430,,"called_strike",,,,,8,"Daulton Varsho singles on a ground ball to left fielder Kyle Schwarber.","R","L","R","PHI","AZ","S",,,0,0,2022,"0.75","-1.17","-0.1","1.65",,,,2,3,"Top",,,,,592663,,,2.37670354855909,-118.52340903796123,-0.027318971000803494,6.5114045344335,25.11091097114543,-43.372152528674874,"3.11","1.29",,,,"82.2",2793,"7.1",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.43",,,,,,,,20,1,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",49,"0","-0.017"
"FF","2022-06-11","97","-1.67","5.54","Wheeler, Zack",645444,554430,"strikeout","called_strike",,,,,4,"Jose Herrera called out on strikes.","R","L","R","PHI","AZ","S",2,,1,2,2022,"-0.74","1.48","-0.75","2.14",,,,1,3,"Top",,,,,592663,,,4.263043858514055,-141.1193555965056,-7.057824600782891,-10.880982648465837,33.73437012893407,-11.015602883499678,"3.14","1.29",,,,"98.6",2448,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.2",,,"0",1,0,0,,19,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",220,"0.014","-0.112"
"FF","2022-06-11","96.8","-1.67","5.62","Wheeler, Zack",645444,554430,,"ball",,,,,11,"Jose Herrera called out on strikes.","R","L","R","PHI","AZ","B",,,0,2,2022,"-0.76","1.33","-0.72","4.05",,,,1,3,"Top",,,,,592663,,,4.3478912008311985,-140.83607538879704,-1.6807479339366027,-11.064376364357916,33.96944915080116,-14.337332176980885,"3.12","1.36",,,,"98.3",2365,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.24",,,,,,,,19,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",219,"0","0.011"
"CU","2022-06-11","82","-1.83","5.63","Wheeler, Zack",645444,554430,,"called_strike",,,,,7,"Jose Herrera called out on strikes.","R","L","R","PHI","AZ","S",,,0,1,2022,"0.82","-1.11","-0.42","1.87",,,,1,3,"Top",,,,,592663,,,1.599297501057718,-119.36752289269103,0.306927830728273,7.472101207017811,25.581131090260328,-42.997754250040046,"3.07","1.34",,,,"82.9",2744,"7.1",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.39",,,,,,,,19,2,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",53,"0","-0.031"
"FF","2022-06-11","96.9","-1.57","5.6","Wheeler, Zack",645444,554430,,"called_strike",,,,,4,"Jose Herrera called out on strikes.","R","L","R","PHI","AZ","S",,,0,0,2022,"-0.75","1.65","-0.38","2.52",,,,1,3,"Top",,,,,592663,,,5.001522604530106,-140.85822021248978,-6.528889052918694,-11.116675349316397,35.93701696409861,-8.913281814725433,"3.12","1.38",,,,"98.4",2381,"7.5",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.01",,,,,,,,19,1,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",219,"0","-0.024"
"FF","2022-06-11","96.4","-1.52","5.6","Wheeler, Zack",606993,554430,"field_out","hit_into_play",,,,,1,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","X",4,"popup",3,2,2022,"-0.69","1.55","-0.4","2.92",,,,0,3,"Top",136.66,164.66,,,592663,,,4.654500409871406,-140.2217791290375,-5.111117471594158,-10.230122934715299,35.37750040562863,-10.818024028236549,"3.26","1.56",99,"89.2",70,"97.6",2493,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.23",0.006,0.005,"0",1,0,0,3,18,7,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",218,"0.02","-0.299"
"FC","2022-06-11","89.6","-1.78","5.51","Wheeler, Zack",606993,554430,,"ball",,,,,14,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","B",,,2,2,2022,"0.4","-0.04","1.06","2.19",,,,0,3,"Top",,,,,592663,,,6.2447196040451525,-130.27133922317893,-2.0752177993903986,3.154409410248552,29.641833514000517,-32.34517505001241,"3.26","1.52",,,,"90.7",2565,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.28",,,,,,,,18,6,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",135,"0","0.103"
"FF","2022-06-11","95.9","-1.61","5.59","Wheeler, Zack",606993,554430,,"foul",,,,,12,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","S",,,2,2,2022,"-0.84","1.37","0.04","3.56",,,,0,3,"Top",,,,,592663,,,6.43068503610282,-139.44963005705344,-2.8442279637058387,-12.51273307859599,36.13004424284309,-14.00226290377902,"3.26","1.56",,,,"97.4",2449,"7.5",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"52.99",,,,,,,,18,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",221,"0","0"
"FF","2022-06-11","96.4","-1.48","5.7","Wheeler, Zack",606993,554430,,"swinging_strike",,,,,3,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","S",,,2,1,2022,"-0.84","1.41","0.41","3.18",,,,0,3,"Top",,,,,592663,,,7.079777376618367,-140.0311878907336,-4.3191883676376595,-12.801695651961802,36.35777225985894,-12.896303931783294,"3.26","1.56",,,,"97.3",2522,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.24",,,,,,,,18,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",209,"0","-0.066"
"SI","2022-06-11","95.6","-1.65","5.55","Wheeler, Zack",606993,554430,,"ball",,,,,11,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","B",,,1,1,2022,"-1.36","1.19","-1.31","3.72",,,,0,3,"Top",,,,,592663,,,4.0535214087187805,-138.97549362158662,-1.7808893139531228,-18.47790256202228,37.80417812447302,-16.807287469489484,"3.26","1.52",,,,"96.4",2133,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.22",,,,,,,,18,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",218,"0","0.049"
"SI","2022-06-11","95.1","-1.57","5.71","Wheeler, Zack",606993,554430,,"foul",,,,,13,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","S",,,1,0,2022,"-1.24","1.11","-0.26","1.4",,,,0,3,"Top",,,,,592663,,,6.366042256496591,-138.1525125913727,-8.256659247633893,-17.333415483831093,31.970643099017472,-16.29813399723348,"3.26","1.56",,,,"96.8",2284,"7.5",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.04",,,,,,,,18,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",217,"0","-0.043"
"FF","2022-06-11","94.9","-1.55","5.79","Wheeler, Zack",606993,554430,,"ball",,,,,12,"Jake Hager pops out to second baseman Matt Vierling.","R","R","R","PHI","AZ","B",,,0,0,2022,"-0.8","1.11","0.07","3.53",,,,0,3,"Top",,,,,592663,,,6.136870866062276,-138.03673937772083,-2.729930566700401,-11.61056639036494,33.08406863522622,-17.587642336558257,"3.24","1.48",,,,"96.2",2413,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.28",,,,,,,,18,1,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",216,"0","0.033"
"FF","2022-06-11","95.7","-1.68","5.65","Wheeler, Zack",672695,554430,"strikeout","swinging_strike",,,,,1,"Geraldo Perdomo strikes out swinging.","R","L","R","PHI","AZ","S",2,,0,2,2022,"-0.6","1.24","-0.83","3.23",,444482,,2,2,"Top",,,,,592663,,,3.680733869314942,-139.34652260764523,-3.663537402856253,-8.600644114367881,31.214281177675826,-15.358009766194256,"3.53","1.68",,,,"97.7",2312,"7.4",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.15",,,"0",1,0,0,,12,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",214,"0.035","-0.204"
"FF","2022-06-11","95.5","-1.73","5.6","Wheeler, Zack",672695,554430,,"swinging_strike",,,,,3,"Geraldo Perdomo strikes out swinging.","R","L","R","PHI","AZ","S",,,0,1,2022,"-0.63","1.16","0.42","3.22",,444482,,2,2,"Top",,,,,592663,,,7.209173919155217,-138.92397191890774,-3.3051850032735857,-9.763371840606641,30.163027751504043,-16.592595813870773,"3.53","1.68",,,,"97.4",2377,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.18",,,,,,,,12,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",222,"0","-0.062"
"FC","2022-06-11","90.1","-1.66","5.49","Wheeler, Zack",672695,554430,,"foul",,,,,14,"Geraldo Perdomo strikes out swinging.","R","L","R","PHI","AZ","S",,,0,0,2022,"0.33","0.51","0.99","1.91",,444482,,2,2,"Top",,,,,592663,,,6.010152992377464,-131.191998979014,-4.122554311214561,2.5885062758916297,26.056888923249765,-25.57170410845045,"3.53","1.68",,,,"92",2457,"7.2",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.25",,,,,,,,12,1,"Cutter",1,0,0,1,0,1,0,1,"Standard","Strategic",189,"0","-0.046"
"FF","2022-06-11","96.5","-1.53","5.66","Wheeler, Zack",677950,554430,"field_out","hit_into_play",,,,,6,"Alek Thomas lines out sharply to center fielder Odubel Herrera.","R","L","R","PHI","AZ","X",8,"line_drive",2,2,2022,"-0.65","1.17","0.45","2.46",,444482,,1,2,"Top",133.1,96.45,,,592663,,,6.880301996008373,-140.26046273406558,-5.665919349764674,-10.180970048171359,33.05413786164234,-15.647672318141767,"3.25","1.47",322,"105.4",14,"98.2",2390,"7.4",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.12",0.714,0.752,"0",1,0,0,5,11,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Strategic",217,"0.037","-0.267"
"CU","2022-06-11","80.6","-1.68","5.69","Wheeler, Zack",677950,554430,,"called_strike",,,,,1,"Alek Thomas lines out sharply to center fielder Odubel Herrera.","R","L","R","PHI","AZ","S",,,2,1,2022,"0.93","-1.2","-0.58","2.66",,444482,,1,2,"Top",,,,,592663,,,0.6690422626557244,-117.20549565453021,2.381186087509213,8.328949498855824,25.68318585239322,-43.87710981724754,"3.12","1.25",,,,"80.9",2758,"6.9",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.59",,,,,,,,11,4,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",47,"0","-0.082"
"FF","2022-06-11","94.5","-1.51","5.66","Wheeler, Zack",677950,554430,,"ball",,,,,12,"Alek Thomas lines out sharply to center fielder Odubel Herrera.","R","L","R","PHI","AZ","B",,,1,1,2022,"-0.61","1.2","1","2.57",,444482,,1,2,"Top",,,,,592663,,,8.037956455847837,-137.24423598129582,-5.084168256349674,-9.596077164324413,32.17514526950726,-16.10623124404613,"3.18","1.39",,,,"95.8",2276,"7.3",661614,554430,592663,656555,663837,664761,681082,656941,546318,592206,"53.22",,,,,,,,11,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",216,"0","0.03"
