"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"KC","2022-08-22","79.6","2.15","6.32","Smyly, Drew",657557,592767,,"foul",,,,,8,"Paul DeJong strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,2,2022,"0.23","-0.4","0.22","1.64",,,,1,7,"Top",,,,,575929,,,-4.636345256511852,-115.96565448208791,-2.8366819652223674,2.9270488872737896,20.418330352878513,-35.457364693210565,"3.34","1.5",231,"87.5",56,"79.4",2312,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.56",,,,,,,,44,3,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",11,"0","0"
"KC","2022-08-22","79.1","2.16","6.33","Smyly, Drew",657557,592767,,"foul_tip",,,,,9,"Paul DeJong strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,1,2022,"0.24","-0.38","0.6","1.9",,,,1,7,"Top",,,,,575929,,,-3.8328482524591756,-115.23430206703269,-2.191146442372915,2.8622327132270455,20.292677123987414,-35.407886431274946,"3.34","1.5",,,,"78.8",2369,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.58",,,,,,,,44,2,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",20,"0","-0.031"
"KC","2022-08-22","79.1","2.22","6.31","Smyly, Drew",657557,592767,,"foul",,,,,5,"Paul DeJong strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,0,2022,"0.29","-0.41","0.17","2.38",,,,1,7,"Top",,,,,575929,,,-4.981572537448223,-115.12414596511965,-1.0737022072612878,3.4288250024732236,19.643436928049436,-35.8593001084649,"3.34","1.5",149,"73.7",72,"78.9",2360,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.54",,,,,,,,44,1,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",5,"0","-0.024"
"KC","2022-08-22","79.9","2.21","6.27","Smyly, Drew",641933,592767,"field_out","hit_into_play",,,,,9,"Tyler O'Neill lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","X",8,"line_drive",0,1,2022,"0.31","-0.23","0.57","1.82",,,,0,7,"Top",102.79,66.97,,,575929,,,-4.174893401833004,-116.37985560084209,-2.683566176487397,3.5606326941631807,21.18142307655421,-33.95856386978149,"3.34","1.6",332,"89.4",24,"79.7",2310,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.47",0.174,0.188,"0",1,0,0,3,43,2,"Knuckle Curve",0,1,1,0,1,0,1,0,"Infield shift","Standard",25,"0.024","-0.187"
"KC","2022-08-22","79.7","2.16","6.31","Smyly, Drew",641933,592767,,"called_strike",,,,,3,"Tyler O'Neill lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","S",,,0,0,2022,"0.26","-0.26","0.36","2.69",,,,0,7,"Top",,,,,575929,,,-4.4458704990639415,-116.10391836151268,-0.7947128035069355,3.171798837284602,20.24947198390926,-34.56510810260769,"3.13","1.51",,,,"79.7",2264,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.4",,,,,,,,43,1,"Knuckle Curve",0,1,1,0,1,0,1,0,"Infield shift","Standard",353,"0","-0.034"
"SI","2022-08-22","93.3","2.03","6.38","Smyly, Drew",405395,592767,"home_run","hit_into_play",,,,,12,"Albert Pujols homers (14) on a line drive to left center field.","R","R","L","CHC","STL","X",,"line_drive",1,2,2022,"0.74","1.47","0.46","4.23",,,,0,7,"Top",68.74,59.67,,,575929,,,-5.657707529576934,-135.81399558088816,-2.9852717433974902,10.473785376031316,30.481699822752272,-13.575509656740852,"3.38","1.66",373,"99.7",22,"92.9",2308,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.4",0.374,0.482,"2",1,0,3,5,42,4,"Sinker",0,0,0,0,1,0,1,0,"Infield shift","Standard",145,"-0.2","1.063"
"FC","2022-08-22","89.1","2.2","6.28","Smyly, Drew",405395,592767,,"foul",,,,,13,"Albert Pujols homers (14) on a line drive to left center field.","R","R","L","CHC","STL","S",,,1,1,2022,"0.3","0.96","-1.32","1.94",,,,0,7,"Top",,,,,575929,,,-9.206449845388558,-129.4010544390222,-6.604481850997953,5.244781659636933,26.562864101486248,-20.141482586207808,"3.38","1.66",6,"81.7",-20,"88.6",2084,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.47",,,,,,,,42,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",137,"0","-0.054"
"KC","2022-08-22","78.8","2.24","6.21","Smyly, Drew",405395,592767,,"ball",,,,,14,"Albert Pujols homers (14) on a line drive to left center field.","R","R","L","CHC","STL","B",,,0,1,2022,"0.23","-0.12","0.61","0.17",,,,0,7,"Top",,,,,575929,,,-3.9325123210428714,-114.688712341964,-6.103737997998511,2.6813847202299796,19.748154372962603,-32.374300416701324,"3.24","1.66",,,,"78.5",2179,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.55",,,,,,,,42,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",54,"0","0.025"
"SI","2022-08-22","92.5","1.99","6.44","Smyly, Drew",405395,592767,,"called_strike",,,,,4,"Albert Pujols homers (14) on a line drive to left center field.","R","R","L","CHC","STL","S",,,0,0,2022,"0.65","1.59","-0.33","2.54",,,,0,7,"Top",,,,,575929,,,-7.285942979064762,-134.41941313156622,-7.572035782563078,9.425338660129638,28.183606559919394,-11.388268172247173,"3.24","1.66",,,,"92.3",2270,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.35",,,,,,,,42,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",153,"0","-0.034"
"KC","2022-08-22","82.2","2.15","6.31","Smyly, Drew",571448,592767,"field_out","hit_into_play",,,,,14,"Nolan Arenado lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","X",8,"line_drive",1,2,2022,"-0.04","-0.03","0.11","1",,,666185,2,6,"Top",123.26,76.29,,,575929,,,-4.485626545934993,-119.53579501946535,-5.353196302673707,0.5135961276143766,25.022123603786863,-31.513457788207027,"3.38","1.65",305,"84.3",25,"81.2",2309,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.64",0.197,0.192,"0",1,0,0,3,38,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",355,"0.035","-0.159"
"KC","2022-08-22","80.7","2.02","6.31","Smyly, Drew",571448,592767,,"foul",,,,,4,"Nolan Arenado lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","S",,,1,1,2022,"0.44","-0.04","-0.59","2.5",,,666185,2,6,"Top",,,,,575929,,,-6.58477997461394,-117.40846059567102,-1.7468347067049135,5.271819978442058,21.785012767936124,-32.442563829689675,"3.38","1.65",210,"66.8",42,"80.2",2345,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.6",,,,,,,,38,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",18,"0","-0.051"
"KC","2022-08-22","80.4","2.04","6.31","Smyly, Drew",571448,592767,,"swinging_strike",,,,,9,"Nolan Arenado lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","S",,,1,0,2022,"0.29","0.23","0.31","1.7",,,666185,2,6,"Top",,,,,575929,,,-4.351372090217296,-116.99043052001034,-3.95008542357518,3.5204085676591483,22.080074329292753,-29.563241055955217,"3.38","1.65",,,,"79.8",2221,"5.8",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.65",,,,,,,,38,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",68,"0","-0.041"
"SI","2022-08-22","92.9","1.91","6.47","Smyly, Drew",571448,592767,,"ball",,,,,12,"Nolan Arenado lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","B",,,0,0,2022,"0.9","1.32","1.56","3.8",,,666185,2,6,"Top",,,,,575929,,,-2.8703667983252976,-135.33929952933326,-3.9383839860517034,11.729758225622165,29.017613510130808,-15.23453174615881,"3.28","1.61",,,,"92.5",2209,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.56",,,,,,,,38,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","0.032"
"SI","2022-08-22","93.6","1.77","6.42","Smyly, Drew",502671,592767,"field_out","hit_into_play",,,,,11,"Paul Goldschmidt pops out to first baseman P.  J. Higgins in foul territory.","R","R","L","CHC","STL","X",3,"popup",1,1,2022,"0.83","1.42","-0.3","4.02",,,666185,1,6,"Top",155.21,199.66,,,575929,,,-7.082391274901654,-136.17868744317107,-3.54908143350756,11.825209950917962,29.742563994017477,-13.943001445152714,"3.52","1.65",66,"72.1",78,"92.9",2206,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.64",0.006,0.005,"0",1,0,0,3,37,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.043","-0.284"
"SI","2022-08-22","92.6","1.9","6.34","Smyly, Drew",502671,592767,,"foul",,,,,5,"Paul Goldschmidt pops out to first baseman P.  J. Higgins in foul territory.","R","R","L","CHC","STL","S",,,1,0,2022,"0.76","1.26","-0.08","2.26",,,666185,1,6,"Top",,,,,575929,,,-6.657357604233595,-134.5327308046481,-7.310768906158832,10.667644299446541,30.28093700553909,-15.420212076670534,"3.52","1.65",174,"86",63,"92",2199,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.41",,,,,,,,37,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","-0.058"
"KC","2022-08-22","80.7","2.08","6.31","Smyly, Drew",502671,592767,,"ball",,,,,14,"Paul Goldschmidt pops out to first baseman P.  J. Higgins in foul territory.","R","R","L","CHC","STL","B",,,0,0,2022,"0.49","0.01","0.67","1.21",,,666185,1,6,"Top",,,,,575929,,,-4.027119336326052,-117.484588247128,-4.677092962958789,5.319901240940545,22.33942268485143,-31.394193958102687,"3.33","1.57",,,,"80",2221,"5.8",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.69",,,,,,,,37,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",25,"0","0.042"
"KC","2022-08-22","79.7","2.2","6.3","Smyly, Drew",666185,592767,"single","hit_into_play",,,,,9,"Dylan Carlson singles on a ground ball to right fielder Seiya Suzuki.","R","R","L","CHC","STL","X",9,"ground_ball",1,1,2022,"0.51","-0.11","0.81","2.02",,,,1,6,"Top",146.31,126.35,,,575929,,,-3.9789232140439257,-115.99754579575922,-2.5045654675575166,5.319123805982884,20.887786774304296,-32.88092514495206,"3.48","1.62",95,"77",8,"79.5",1676,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.45",0.334,0.323,"0.9",1,1,0,2,36,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",95,"-0.037","0.27"
"KC","2022-08-22","79.6","2.2","6.3","Smyly, Drew",666185,592767,,"swinging_strike",,,,,13,"Dylan Carlson singles on a ground ball to right fielder Seiya Suzuki.","R","R","L","CHC","STL","S",,,1,0,2022,"0.34","-0.04","-0.24","1.3",,,,1,6,"Top",,,,,575929,,,-5.997064567825667,-115.83393134212051,-4.164673685854478,4.162113324149152,20.709810283240337,-32.008773729416944,"3.48","1.62",,,,"79.5",2218,"6.2",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.35",,,,,,,,36,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",31,"0","-0.031"
"KC","2022-08-22","79.1","2.15","6.37","Smyly, Drew",666185,592767,,"ball",,,,,14,"Dylan Carlson singles on a ground ball to right fielder Seiya Suzuki.","R","R","L","CHC","STL","B",,,0,0,2022,"0.3","-0.02","0.14","1.16",,,,1,6,"Top",,,,,575929,,,-4.920282772144213,-115.18141774736475,-4.565092288671316,3.535197399464397,20.15956835573715,-31.754125291473578,"3.33","1.55",,,,"78.9",2147,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.49",,,,,,,,36,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",26,"0","0.023"
"KC","2022-08-22","80.3","2.17","6.29","Smyly, Drew",669242,592767,"strikeout","swinging_strike_blocked",,,,,14,"Tommy Edman strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",2,,0,2,2022,"0.19","-0.21","0.11","0.14",,,,0,6,"Top",,,,,575929,,,-4.901894129126759,-116.72257174630067,-6.495395284864415,2.6805790029375407,21.330165264050432,-33.10439412753098,"3.26","1.48",,,,"79.9",2272,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.49",,,"0",1,0,0,,35,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",38,"0.033","-0.141"
"KC","2022-08-22","79.2","2.17","6.37","Smyly, Drew",669242,592767,,"foul",,,,,14,"Tommy Edman strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,1,2022,"0.22","-0.12","0.11","0.93",,,,0,6,"Top",,,,,575929,,,-4.891962906338874,-115.36048232292437,-4.9234829196681975,2.8213295293222544,19.322658453708843,-32.63155296317628,"3.26","1.48",1,"69.4",-39,"79.2",2310,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.51",,,,,,,,35,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",30,"0","-0.046"
"KC","2022-08-22","79","2.25","6.35","Smyly, Drew",669242,592767,,"called_strike",,,,,5,"Tommy Edman strikes out swinging, catcher Willson Contreras to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,0,2022,"0.2","-0.09","-0.06","2.51",,,,0,6,"Top",,,,,575929,,,-5.375712584672217,-114.92699589760714,-1.3812431119322301,2.7896059754724583,21.50865220103737,-32.94454909884308,"3.09","1.35",,,,"78.5",2170,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.51",,,,,,,,35,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",25,"0","-0.034"
"FC","2022-08-22","90.8","2.03","6.25","Smyly, Drew",663457,592767,"field_out","hit_into_play",,,,,5,"Lars Nootbaar lines out to center fielder Nelson Velazquez.","R","L","L","CHC","STL","X",8,"line_drive",0,0,2022,"0.47","1.25","-0.2","2.3",,,,2,5,"Top",131.42,75.33,,,575929,,,-6.578250910320161,-132.0245858188049,-6.6346311704850915,6.864301467919237,27.04950288937464,-16.28391307239937,"3.32","1.55",308,"99.2",15,"90.7",2150,"6.2",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.33",0.717,0.697,"0",1,0,0,4,31,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",125,"0.014","-0.099"
"SI","2022-08-22","93.5","1.92","6.43","Smyly, Drew",425877,592767,"field_out","hit_into_play",,,,,8,"Yadier Molina pops out to second baseman Nick Madrigal.","R","R","L","CHC","STL","X",4,"popup",1,1,2022,"1.06","1.33","-0.2","2.09",,,,1,5,"Top",148.29,143.17,,,575929,,,-7.76061842492121,-135.69754533283543,-8.294893059407084,14.845524737166514,30.52305800822932,-14.105984088853537,"3.45","1.62",155,"83",66,"93.1",2406,"6.3",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.23",0.006,0.006,"0",1,0,0,3,30,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0.021","-0.148"
"SI","2022-08-22","92.7","1.98","6.38","Smyly, Drew",425877,592767,,"foul",,,,,12,"Yadier Molina pops out to second baseman Nick Madrigal.","R","R","L","CHC","STL","S",,,1,0,2022,"0.85","1.47","0.99","2.71",,,,1,5,"Top",,,,,575929,,,-4.382774403425684,-134.84775480829953,-6.7748164254839995,11.354462654189534,30.213436647242844,-12.94595853722491,"3.45","1.62",248,"75",37,"92.5",2143,"6.2",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.26",,,,,,,,30,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","-0.031"
"SI","2022-08-22","93.6","1.95","6.42","Smyly, Drew",425877,592767,,"ball",,,,,11,"Yadier Molina pops out to second baseman Nick Madrigal.","R","R","L","CHC","STL","B",,,0,0,2022,"0.68","1.57","-0.05","3.8",,,,1,5,"Top",,,,,575929,,,-6.670572995370161,-136.014611500235,-4.444130446213151,10.001124074283574,31.56861068173694,-11.933375879842215,"3.45","1.57",,,,"93.2",2253,"6.3",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.22",,,,,,,,30,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","0.023"
"KC","2022-08-22","80.2","2.2","6.32","Smyly, Drew",657557,592767,"field_out","hit_into_play",,,,,6,"Paul DeJong grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","X",5,"ground_ball",1,2,2022,"-0.06","-0.25","0.63","2.24",,,,0,5,"Top",90.19,167.68,,,575929,,,-3.34133773373136,-116.83049382004803,-1.8812998988679688,0.10966599026979543,21.79670911706757,-34.283188167680116,"3.34","1.5",31,"75.6",-1,"79.8",2296,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.59",0.117,0.106,"0",1,0,0,2,29,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",10,"0.03","-0.158"
"KC","2022-08-22","79.7","2.19","6.29","Smyly, Drew",657557,592767,,"called_strike",,,,,3,"Paul DeJong grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,1,1,2022,"0.17","-0.16","0.68","2.66",,,,0,5,"Top",,,,,575929,,,-3.6097959065243663,-115.99848666018467,-0.9442102951003759,2.174237746861139,21.502980740746253,-33.635750905958375,"3.2","1.4",,,,"79.2",2234,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.57",,,,,,,,29,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",30,"0","-0.054"
"SI","2022-08-22","92.2","1.92","6.43","Smyly, Drew",657557,592767,,"foul",,,,,5,"Paul DeJong grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,1,0,2022,"0.59","1.42","-0.06","2.46",,,,0,5,"Top",,,,,575929,,,-6.305498622581228,-133.90925864179056,-7.30109796277125,8.501627618841319,29.886041620532897,-13.636062258734704,"3.34","1.5",237,"72.4",39,"91.9",2209,"6.3",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.21",,,,,,,,29,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","-0.043"
"SI","2022-08-22","92.6","1.95","6.4","Smyly, Drew",657557,592767,,"ball",,,,,11,"Paul DeJong grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","B",,,0,0,2022,"0.63","1.36","-0.43","3.92",,,,0,5,"Top",,,,,575929,,,-7.4438046789914205,-134.6118032831534,-3.4491811299861035,9.37652585237055,30.706685386300027,-15.110454532716446,"3.22","1.44",,,,"92.1",2272,"6.2",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.32",,,,,,,,29,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","0.033"
"KC","2022-08-22","80.1","2.17","6.29","Smyly, Drew",641933,592767,"field_out","hit_into_play",,,,,8,"Tyler O'Neill grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","X",5,"ground_ball",0,1,2022,"0.32","-0.28","-0.01","1.67",,,,2,4,"Top",103.06,174.19,,,575929,,,-5.37606825801054,-116.52460617201162,-2.957965341366889,3.9133491667125604,21.681695223172987,-34.38337469926443,"3.34","1.6",13,"91.3",-7,"79.6",2335,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.59",0.18,0.174,"0",1,0,0,2,25,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",30,"0.013","-0.082"
"KC","2022-08-22","80.2","2.18","6.31","Smyly, Drew",641933,592767,,"called_strike",,,,,3,"Tyler O'Neill grounds out, third baseman Christopher Morel to first baseman P.  J. Higgins.","R","R","L","CHC","STL","S",,,0,0,2022,"0.31","-0.1","0.62","2.88",,,,2,4,"Top",,,,,575929,,,-4.003074287614757,-116.72089734647993,-0.7178096445996365,3.569780494893548,21.873439532164124,-33.12727390063758,"3.07","1.48",,,,"79.8",2237,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.53",,,,,,,,25,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",11,"0","-0.017"
"SI","2022-08-22","93.2","1.79","6.38","Smyly, Drew",405395,592767,"grounded_into_double_play","hit_into_play",,,,,3,"Albert Pujols grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman P.  J. Higgins.   Nolan Arenado out at 2nd.    Albert Pujols out at 1st.","R","R","L","CHC","STL","X",6,"ground_ball",2,2,2022,"0.64","1.32","0.39","3.08",,,571448,0,4,"Top",104.88,151.15,,,575929,,,-4.977020537996611,-135.56744092850664,-5.603019852949604,9.023428518484385,29.773562866726163,-14.869721241474526,"3.38","1.66",72,"103.3",2,"92.8",2229,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.43",0.509,0.475,"0",1,0,0,4,24,5,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",139,"0.09","-0.491"
"KC","2022-08-22","80.3","2.1","6.32","Smyly, Drew",405395,592767,,"blocked_ball",,,,,13,"Albert Pujols grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman P.  J. Higgins.   Nolan Arenado out at 2nd.    Albert Pujols out at 1st.","R","R","L","CHC","STL","B",,,1,2,2022,"0.16","0.12","-0.66","-0.22",,,571448,0,4,"Top",,,,,575929,,,-6.345401853376266,-116.68839190544759,-7.966357129222526,2.6374129917032563,21.612840371613647,-29.782257078725845,"3.11","1.51",,,,"79.7",2285,"5.9",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.57",,,,,,,,24,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",39,"0","0.084"
"FC","2022-08-22","91","1.94","6.28","Smyly, Drew",405395,592767,,"blocked_ball",,,,,13,"Albert Pujols grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman P.  J. Higgins.   Nolan Arenado out at 2nd.    Albert Pujols out at 1st.","R","R","L","CHC","STL","B",,,0,2,2022,"0.56","1.02","-0.62","0.9",,,571448,0,4,"Top",,,,,575929,,,-7.579178866858219,-132.05707948471974,-9.679882925074816,8.187129914297937,28.12623497908983,-18.370298703688878,"3.15","1.57",,,,"90.4",2287,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.44",,,,,,,,24,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",148,"0","0.042"
"FC","2022-08-22","89.8","1.94","6.25","Smyly, Drew",405395,592767,,"foul",,,,,7,"Albert Pujols grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman P.  J. Higgins.   Nolan Arenado out at 2nd.    Albert Pujols out at 1st.","R","R","L","CHC","STL","S",,,0,1,2022,"0.35","1.05","-0.54","2.09",,,571448,0,4,"Top",,,,,575929,,,-6.852590581521928,-130.59389642675336,-6.543126754538094,5.333234101857519,25.95484398879839,-18.960001773458877,"3.38","1.66",3,"84.5",-36,"89.7",2109,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.37",,,,,,,,24,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",142,"0","-0.08"
"SI","2022-08-22","93.5","1.96","6.39","Smyly, Drew",405395,592767,,"foul",,,,,12,"Albert Pujols grounds into a double play, shortstop Nico Hoerner to second baseman Nick Madrigal to first baseman P.  J. Higgins.   Nolan Arenado out at 2nd.    Albert Pujols out at 1st.","R","R","L","CHC","STL","S",,,0,0,2022,"0.8","1.4","0.88","3.18",,,571448,0,4,"Top",,,,,575929,,,-4.5134498669384495,-136.01087336317468,-5.546661608277298,10.990224593686465,32.49035122204014,-13.79971554512972,"3.38","1.66",100,"80.1",79,"92.6",2316,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.52",,,,,,,,24,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",145,"0","-0.066"
"FC","2022-08-22","89.8","2.13","6.31","Smyly, Drew",571448,592767,"single","hit_into_play",,,,,11,"Nolan Arenado singles on a line drive to left fielder Ian Happ.","R","R","L","CHC","STL","X",7,"line_drive",0,1,2022,"0.34","1.18","-1.13","2.76",,,,0,4,"Top",65.52,122.26,,,575929,,,-8.732097961677436,-130.50781924160682,-5.287080564833462,5.681288311718394,27.103797046090538,-17.682560315236376,"3.38","1.65",242,"76.4",24,"89.5",2162,"6.1",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.37",0.794,0.767,"0.9",1,1,0,4,23,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",141,"-0.044","0.429"
"SI","2022-08-22","92.6","1.96","6.36","Smyly, Drew",571448,592767,,"called_strike",,,,,1,"Nolan Arenado singles on a line drive to left fielder Ian Happ.","R","R","L","CHC","STL","S",,,0,0,2022,"0.67","1.58","-0.8","3.38",,,,0,4,"Top",,,,,575929,,,-8.483222673088745,-134.45796389715844,-5.198669843991942,10.065718236289477,31.436080182063524,-12.064480046084265,"3.39","1.63",,,,"92.1",2283,"6.3",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.19",,,,,,,,23,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",149,"0","-0.034"
"SI","2022-08-22","92.8","1.78","6.43","Smyly, Drew",502671,592767,"field_out","hit_into_play",,,,,5,"Paul Goldschmidt lines out to center fielder Nelson Velazquez.","R","R","L","CHC","STL","X",8,"line_drive",2,2,2022,"0.64","1.33","-0.17","2.62",,,666185,2,3,"Top",135.7,77.4,,,575929,,,-6.353771877911781,-134.9101269992422,-6.777611902589812,9.283823181037798,30.810292078027317,-14.627419851707328,"3.52","1.65",305,"94.1",20,"92",2290,"6",663114,592767,575929,664731,663611,666624,663538,664023,676369,673548,"54.5",0.266,0.279,"0",1,0,0,4,18,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.026","-0.188"
